source_uid,domain,release_id,source_split,source_id,raw_sha256,canonical_pixel_sha256,canonical_status,canonical_rejection_reason,independence_certified,group_id,study_split,primary_group_representative
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9661c4de-43f6-46cc-9c2e-719f7166f36e,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9661c4de-43f6-46cc-9c2e-719f7166f36e,ef52e9662da3a7c63ca5f122993f9933dc5c283f38de09ca471da5e2278b80be,321831b2d32676f7a236d1af203af8e97568646b00f0c7385cf4c6ba9cf0d7e2,canonical_pass,,false,603925c3aa440299c37a24a00819897eca5a1cfd69ea19d3d86d7ff68b502333,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:96bdc2f1-3ff1-4f5f-b37f-d82d439c653a,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,96bdc2f1-3ff1-4f5f-b37f-d82d439c653a,15d0887e87e49903de792b4205acc5376cfb51b8141746c4812735cf1cb21f18,2bac757db494fb0fc7a1a7e7992bce75d92ff9aab0b7d4760137143f557142a7,canonical_pass,,false,2a81ec3ea91829b222ac772181eee893819569538f1d77dcd06ec42ab7683dce,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:97843214-8f2b-480a-8182-8950fa887690,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,97843214-8f2b-480a-8182-8950fa887690,2e2a85733937b3f0be0b7a2a6ebb83e64de98a35969f9ccddc9135fe35e10eef,66fa2b65b72016e60d1dadf20ee478d29bd05d3938deb4e79cdeb99409a16b09,canonical_pass,,false,3be93cacbf1b259d4db98e8464a27c258b972615e9589d8709d13b1be7bf1643,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:97b51650-59e3-4733-8321-3ad566c90a9a,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,97b51650-59e3-4733-8321-3ad566c90a9a,650e94f47b74ea065e0997c8b3b6c25e6f214fa09a456d071a6fad96648482da,5bc78efd43d904a058ead59500137ce4232032a32b3828352a22d44a5d8ee334,canonical_pass,,false,4451aeb28088068a31a0c97f369134d64f7133b00804f6202073d46b7ca62cda,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:988347bc-84a7-41f9-8fd4-763ca969705f,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,988347bc-84a7-41f9-8fd4-763ca969705f,27ced9fde06ea289ee33c83e7da4ad092fd7b0524cda83ec4951bb535540a63a,75086701c181bfbf02616a1d4f387fc4b94bc132ece75216ffae7ac73ed3f892,canonical_pass,,false,006a6802e2b781e2bcd99a3ba8cb3151cb67c6c46d8d7554b977b212c6eda6d8,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:99b1ebfe-c333-47e8-a0b6-c5a0d9f551bf,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,99b1ebfe-c333-47e8-a0b6-c5a0d9f551bf,3d1e78ba7e6fd2ae609e38910ccf3b64506d7d8812a06f13f85ba576e0d1f733,4e062e4ed165507385cf7143b15a59ae6f63e962cd6269cf07b9456201106420,canonical_pass,,false,87dce5ac6fd46ac57b48f0593470cfd55f495c61051ce5a2fdf4360d2c9b6641,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9a0595ef-df35-488c-91da-55429e90003f,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9a0595ef-df35-488c-91da-55429e90003f,31333af8a6ff4c82ffe6bf101a161e65113c5b10c03a92260e4af1c2873a8d26,64f89f736afc7566fd3afb28771baf2437091c3761f2a1102081bc81d4aa4e88,canonical_pass,,false,603925c3aa440299c37a24a00819897eca5a1cfd69ea19d3d86d7ff68b502333,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9bf7eae6-0a31-4d1e-aded-e21efa8a0389,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9bf7eae6-0a31-4d1e-aded-e21efa8a0389,bdcca7a1333db68ab26a467b012d5bc892dd2897e73bd4387a98f436612ccdf8,15db266f6ae79e7d53f1c055418e1cd4563187cc0ff67507124f3d3c788a8c6e,canonical_pass,,false,3daf72771bb161ff73167db9132a398dc2efe0317a3b9839bb606d39a1766df4,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9c68a5e8-0c22-48fd-832f-21b73566c7bb,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9c68a5e8-0c22-48fd-832f-21b73566c7bb,0a3b103e0690dd4837658a000aa4c958207f4aeb204b7916db8ad86b27c8b418,96d79018b2f032d2bae9ae72acaadd88b7ed9a7426504daf1e73d7359a7708a0,canonical_pass,,false,da982e5315b0b429246122eeb9fdfd03720791c102846cf7f19c52b4c05f990e,development,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9c7aa678-eead-442c-b11f-c12888187123,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9c7aa678-eead-442c-b11f-c12888187123,954e5607235905bbf49e407e689aac6e92b4c658d1f1ab70c39832a924552df8,2d5eba1d71c169c7c6a787c5e09caee645b9c5f0827d53f2023de4684b5c27cd,canonical_pass,,false,e48253817771a33185c73eca61b204e3b243806117250383869b30b32571a7cf,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9cda3748-538d-429b-b062-417c76c16b33,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9cda3748-538d-429b-b062-417c76c16b33,f0d2c16c30d83eb941db67e7725df883608f3153882274dae3d39318b8f2bcf2,0b64a77069b187ab471842a81cae5c0c43b5dbc7bf2046a28645dee2135b74c1,canonical_pass,,false,4a5050d81f28e56cd7a4c9f8d661ad71dd9e7db9a88d486a0104e7259b14051a,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9d68fd90-20e6-4295-b686-611554967a09,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9d68fd90-20e6-4295-b686-611554967a09,93ed4e450aa61caab3171127c331992b9af367625486a42ec8461105a5e12584,ae60047a8ff611322580062cb28bfa0b49415e4506b76f4859cd3d53ab02716e,canonical_pass,,false,ecb6d527c07715ff1e1f142824958bfdda93fc6fc4f501dd7db14e20fc1dc1bb,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9d7f683b-7c67-44d4-b394-3955783224a5,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9d7f683b-7c67-44d4-b394-3955783224a5,3ad832bbbf33dd1c54429a92269fdb02b45398c1d3e6cbef9bbf73a99d271a34,f752dc365ea4cb406616fb3ea1207805309de76e305ca9095705b76d76952e58,canonical_pass,,false,62b9aadc39a2735f9aef77edbe426a5adf8567c88bca750a2dfe1c8b530488dc,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9ea0bcbc-189f-47bf-93dc-7ad219e4ccea,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9ea0bcbc-189f-47bf-93dc-7ad219e4ccea,b49413857c1d9f5dc15f6067d8799b27f50c609b114e821092dce8fd0936e0cc,4496c3f425e3a72abe1f63591f8d6a46d7b9f460298145ad469bf162cfe4da2c,canonical_pass,,false,dc9189586c1ac802931a0640ac34cba03136da6a429c76dcf9e69518c07668c9,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9f07327e-aff7-4e1a-a28d-ac40602d7936,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9f07327e-aff7-4e1a-a28d-ac40602d7936,9649814feaecfed5749625475f67b7bad970dbcf2bdc199031db067ccda54805,1bb2d387eac3cb84f77516fef8e2f279873e0c04aaefc5614df82f8076f0a05d,canonical_pass,,false,2a31f14e9e7ad7d9326dc22f540b48ab6f9db738e43ebd32a38e086204eae9dc,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9f7cc054-d2d9-4454-8e99-b1344b5e6ea4,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9f7cc054-d2d9-4454-8e99-b1344b5e6ea4,f085b5c731fed42ff0413cd3e63e973774a4bbf9e9b7f0653a3fcc831054b27f,f3ad9cdec58c78cf5235a8fb0a179c571e466c477ebf6176cf56b73e19b31c75,canonical_pass,,false,93b3223d7b758f67befd07d1626c4411b63cf02a6d172844489ed5d45eb4bc5b,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:9f8b22ac-83c0-40ed-a313-a0b14d87fb7b,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,9f8b22ac-83c0-40ed-a313-a0b14d87fb7b,bcdbb365ae8a75d28f1c93298964fe4a5d29d3e3171de093768eab89f1ec72b0,cf1cff34fd50c1b621b4601273c5f2b00cd61d402150e4db83390d66f72bb2b9,canonical_pass,,false,4451aeb28088068a31a0c97f369134d64f7133b00804f6202073d46b7ca62cda,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:a15b58f6-0837-44d2-aff7-3a932fa71e16,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,a15b58f6-0837-44d2-aff7-3a932fa71e16,d71c1898e652977a386c2041dd34d0ec17243c82ee23a30f7339b109e82ca761,fa6c09e7183bf36f2ebb8388c41629edb7eed83744f05fed9f4363fc276aa0ca,canonical_pass,,false,0ba45d471f6c4c254acea18bf4338b5e8ce784bebae9d1c55962abe3ba1cd91a,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:a27b6fee-f7c5-42fc-8cc0-b87e67d4a504,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,a27b6fee-f7c5-42fc-8cc0-b87e67d4a504,cd28c32dd0857eb0b120eac32564e8507f4f6f52a2c0e51fbf1c9ae778d97a6d,0d329ba99828e079b234bc40d14a59c5ebaa4f052a823741993ac6294a720905,canonical_pass,,false,e756a80a729f7f5c899e888eab08b36ee4ce0797de09178c3f46d9e4211f656d,development,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:a285f120-ce63-451a-a124-afc7e1129588,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,a285f120-ce63-451a-a124-afc7e1129588,122e96db6625f5ccfd77a235a4b8f21d8eeb805ce67ae5e7d638650359936613,e7a867568e3c198e99816aabbfc34a8bed573485a7d6af784f9c45b02ace440d,canonical_pass,,false,7d80d89c8b1f69a8b6fddeeca344cf93a9e163cb8be190c0645335919c09e37e,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:a824dca6-c6e8-4227-9c20-2c8dfba31248,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,a824dca6-c6e8-4227-9c20-2c8dfba31248,277b5baf4bddfb6b7298287d02a86992ebc287f90cc71924dd96ac49444e13f8,6bed25c739eff7ad0f98cc90ce4d52d061afb8467d7b1d4fa622c4aed01e5097,canonical_pass,,false,c0ef1fffca93504d5f082433602b85995546a9e0825aca26608c12ac108c8830,development,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:a9521e8a-6420-47db-b829-4a47f9964ee2,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,a9521e8a-6420-47db-b829-4a47f9964ee2,212a3426cd771de74f3ec2d5bdb5c0c762c4cf08df2192647d02fdcb065f6936,62398c2cc27f2fea9560d64e243697df107ac27fa219d3909e2e8bb4a98cc20e,canonical_pass,,false,71fc01d99bdd23787c9b7a366a7eb36b21114bb77b2837422af613cd9266f2bd,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:a95458bc-430d-411b-8784-8375ebb39dd7,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,a95458bc-430d-411b-8784-8375ebb39dd7,7b44ca512fb6e4085ca389406d04abdf31dabcddcfd8e34120c21194a3362ff3,4ab76218d16fc5027895a916f94b53acbb9d74aae44e9cda99723a432b69f194,canonical_pass,,false,52c3ac1ccd825837931c36d3464572da9c9fb7f7fe1f45cd742590a7672a5d5a,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:ab329d04-753b-4c89-b171-68ec5d0a8e26,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,ab329d04-753b-4c89-b171-68ec5d0a8e26,6f6c42bcf843cab367602d2f9f8a370cffa8b4c7dab54b5b18aefca51dcf43b2,b7575fbc179fb49daceba6e7d5a7618ea27e28d1b2c63bb17f4dea96329535da,canonical_pass,,false,1323707e0ecfc9c76055f659b6d168005960d6e240f4152081560104b79b2ecf,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:abdae6e3-e122-4277-9ef3-c495c2963f4e,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,abdae6e3-e122-4277-9ef3-c495c2963f4e,220c8c264ba7ba3460494e7673832d7a992fa671520752744b5fe2d3213e67e4,1b484d2e2b08479ed2225dbe8ac47786a13cb087f53df777208922f6029c7109,canonical_pass,,false,62b9aadc39a2735f9aef77edbe426a5adf8567c88bca750a2dfe1c8b530488dc,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:ac8bb453-40a6-47d3-ace1-3563c6cf6d55,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,ac8bb453-40a6-47d3-ace1-3563c6cf6d55,3b7cc945c81a496459a84b9ddacf004965108cb46b124bbc8ef2978f3ce6dcfd,babc6905ae03401c93b6f5721528c99fff681cda3df382e06fe8e3dd2cea516c,canonical_pass,,false,603925c3aa440299c37a24a00819897eca5a1cfd69ea19d3d86d7ff68b502333,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:ad4640df-3974-4238-a7b1-3a2626826a69,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,ad4640df-3974-4238-a7b1-3a2626826a69,b517b903fb6c5731748d53aa8facb68e3eb295db3a0480d3e7613b37ddb438e9,860a7b8099004a82547004b92d25fa8d0406e6cb95201f14d6cb9185229f1627,canonical_pass,,false,603925c3aa440299c37a24a00819897eca5a1cfd69ea19d3d86d7ff68b502333,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:ad93e7c2-66cd-45c6-9ee0-723c52994856,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,ad93e7c2-66cd-45c6-9ee0-723c52994856,e935bb0d593a70c40ac9fc7cbac2412dca0f3c896ba7620934ae6fa6f6e34b87,84adfe93e494d82421dd9c2353abf71671e3544873a941b265913c1cc5732525,canonical_pass,,false,4451aeb28088068a31a0c97f369134d64f7133b00804f6202073d46b7ca62cda,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:ae4e2ac4-2873-4f63-a86b-fad4b25a26a5,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,ae4e2ac4-2873-4f63-a86b-fad4b25a26a5,efd451b833f24dcc8c8a77c85ec78e85e22ff406bf393daea22cacacb0148c12,2fbe67fa826ac7f24026cb75990d6862d3c55c76f34d6629c53be83d11aec827,canonical_pass,,false,257ef4dfc52e54bda420bbb8baf5cfb88f71ecc1d26fd7a5a3ecf06ed53ef8c4,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:aeff6866-2519-4ab0-bde0-6575d7916b57,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,aeff6866-2519-4ab0-bde0-6575d7916b57,ef24fd5e595ae501bf720fa472139d0f51e1b7f89b9a6542f8ceefb42f249b72,5a018ab378785a1b99e6e1e14ea76d3c61d06eec6a81112f35778ff73e22daf4,canonical_pass,,false,5a7f204b8b4b510fa42d699d10d5a9c57802a2dab9041746f1546ea7b4180f7c,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:aeff8786-a5dc-4c86-94ce-e9fa222faa44,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,aeff8786-a5dc-4c86-94ce-e9fa222faa44,aa9babe350cb3c75eb5aa8fb29811cee650b20818c95dbbb6c8a37f975033f93,e84a74cddb44217a210a7ae0c368d5fa524a49716152bade90c5be65b762b227,canonical_pass,,false,8f16c2c0d8a988282e502f2f805b9b59d332d162b30d3cffec043ae9b30dddb8,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:af299ad7-9d67-43a8-b811-944a28060d16,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,af299ad7-9d67-43a8-b811-944a28060d16,1348ee74a41631ac1055663075a1cf292af13d64c509cda183ca583aa6e46236,7305a121ec8d06d3c9c307c6f670c3b3bf407c8e80d61781b800d8f5057a6485,canonical_pass,,false,9de466dba0a586bcb858a1b62f3ab7eb0bf23f33b28a7be696828de79cc3ac6e,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:af3f7394-be6b-4f21-aaa9-d2d81e712934,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,af3f7394-be6b-4f21-aaa9-d2d81e712934,1275be575b14e93f4357fd60cd52d4868c8487f801491c71e23959a9a727b88b,cecb15f008201889cf8226e4a151b0c957696ab44d42ef906332435a8e9991b2,canonical_pass,,false,dc9189586c1ac802931a0640ac34cba03136da6a429c76dcf9e69518c07668c9,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b13b077a-90f5-4e37-8d88-a2676e529697,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b13b077a-90f5-4e37-8d88-a2676e529697,f27339ef9855d08f53f5203324447e6a59d07f7bcc1cd1ccaa981b108be7c08f,bff087e58d1469756d8bfec8610e932ab0a25a1f38c2fdcf781caad8dafec07d,canonical_pass,,false,dc9189586c1ac802931a0640ac34cba03136da6a429c76dcf9e69518c07668c9,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b13c26b9-107b-407c-87be-da99720ac22b,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b13c26b9-107b-407c-87be-da99720ac22b,117e9b0b0be99b08329ed38117b19af5b2ac75ddd8fa547ea0bcc71652628105,c54741dfad24ffcabe9e832a05de910e631d53b045985f529f45a8e2484bd335,canonical_pass,,false,dc9189586c1ac802931a0640ac34cba03136da6a429c76dcf9e69518c07668c9,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b1def23b-5289-4572-9b39-8294b1c10cc2,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b1def23b-5289-4572-9b39-8294b1c10cc2,c57a853c1ee5f1d765523be1a885d02e64385cdf29805bc7afaf12d3e25c1f03,87155817ce0f4a218f6e7aff80fa3c238d78511034669f9b59981f7b1524c8f5,canonical_pass,,false,4451aeb28088068a31a0c97f369134d64f7133b00804f6202073d46b7ca62cda,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b2f5dedc-8cf4-4887-ab1f-a9867b3e34df,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b2f5dedc-8cf4-4887-ab1f-a9867b3e34df,aa47887147392100780685884264ae8756e2e3dfca32af420586387b476d0ac2,c7958d1238096e6865a8ffbebadda6e57fb7f92566e22e61545a911fcfcaaa2e,canonical_pass,,false,4451aeb28088068a31a0c97f369134d64f7133b00804f6202073d46b7ca62cda,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b4345b6f-5c11-4df5-add0-1bb20f1c9fbc,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b4345b6f-5c11-4df5-add0-1bb20f1c9fbc,19befc5de6da89bd56a1a3c0b1535449b63d52d178ea425620468be20c77b479,3180b8b602bc5852975b831cd264794ce51c11f07aca58413d36e616fe26c773,canonical_pass,,false,7e5104720c61d965e1acd0310d0b3286394dcceaa9f5946b4e0918c11c922329,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b44d788a-e5bd-479e-8c76-71e51b0ac665,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b44d788a-e5bd-479e-8c76-71e51b0ac665,dd72b914045a876206a575e3c42a4b18646c670b84c933b6a084fb980f8b4b6e,00f37145673e382858284f096bcff485a9c190c4b47c53a0737f004f0581c4e1,canonical_pass,,false,451ff242a4d0a1f06248a188dd337651496f92ef7c4934b727c9fe8d38606e86,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b584ce6b-713c-4b08-8ab4-1d829228e559,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b584ce6b-713c-4b08-8ab4-1d829228e559,5cf3f143c2711c2643402ae01bb8200c999552d43d201f062141cd7795e4848c,54ad2e1fbd1661f8b1904722e3e9309ef791e1dba966e592616885a6ac57ec10,canonical_pass,,false,dc9189586c1ac802931a0640ac34cba03136da6a429c76dcf9e69518c07668c9,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b6e4715b-f1cf-4028-8d90-2411db639a54,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b6e4715b-f1cf-4028-8d90-2411db639a54,70fd98aacbe610930369fca9cb896176cf4dc74637b556688a64712785aa232e,080dce479ee9696eaaa953c63f229f79cd885d81e2ff27b6c0413674805ef0c0,canonical_pass,,false,01fe17b43a14c50e5b861798233e2c86fc9cfd64ad25b07e3cdfc1e63d52c8d0,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b8608b58-54e1-4707-9703-96e4cececff1,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b8608b58-54e1-4707-9703-96e4cececff1,976d78b945dc79ad637ffe7968e3c02688a80e97f81d55734015c7bb7c2d5af5,d49c54a5d9bb54946aaccf52e932fd81ea4ffd24ec9760ed14511dedab12f214,canonical_pass,,false,f73b26e5827ceb6f0629af1614fbec5857482bfd1392e361bd2e864df2b9af55,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:b97a6848-3c87-4fd1-adcf-53b635f48b95,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,b97a6848-3c87-4fd1-adcf-53b635f48b95,2c8b10ee24d517275c151e3136f514efeb6c07c4555f71f07793c84899c05358,55879134d3828b0d44375bb662abf85bce1760cf3404b9781f369e13d133382e,canonical_pass,,false,bf77aac2671a3184c425dba81492158dd35ae0607b0b1f3b524406507c5cbdc6,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:bd1217c4-6e64-47c3-ba5b-65a36891582f,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,bd1217c4-6e64-47c3-ba5b-65a36891582f,400b6578d3e0b6bbb7d96e72682433edb5705b6cdacdfca34a9145142d454fc5,5a2f0e3d294d713d8f278135439a0187b5f63630f5768a0341761ea96360f6c9,canonical_pass,,false,6d946488f6e62e467027231eb6c4c101957acdfec581be6809891a284b31c63a,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:bea68022-9117-454b-a312-84fd34b3028b,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,bea68022-9117-454b-a312-84fd34b3028b,79bb4d35424df7974eead1cf879d160727811815dd4b91c2f4b10112ce20c387,65274f1d07a4ec4805320f9fd684ec82a3de0ccab87ed4eb70b43cc192a889d5,canonical_pass,,false,aebc2635b5c02a9c964f82330584dfd46392c6a753706517ccc016aca600dd3b,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:c0ab5b25-a0c1-45b1-b72d-134f1cb3bbf4,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,c0ab5b25-a0c1-45b1-b72d-134f1cb3bbf4,91acb88d7f72e5a4296820e0826d3414d670312ca2b48fa780cbfebef1893122,74d931d76fe13703c3af011d23b90a8fa5fa1672dbb100164e9a0ca73c22c2a0,canonical_pass,,false,2cda03a54b00df5f0183d028477aa8c72cb7a451c76f01cd5b343366eb20a224,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-001232:c13f542c-efd8-48f4-ae99-7df16be2e3bc,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001232,c13f542c-efd8-48f4-ae99-7df16be2e3bc,bde937f2b6bdcd0e75c927bc5c78ebb63ae59824a3ebbecef2c58dd6102bdcb5,8d89ff58a40bcc256f517e06933142bb77d59f61863a67b6deef39579a2ee6cb,canonical_pass,,false,bd2830fb2898ef3eeb47c2735a10a63601c6bab3a74f74cb14e13a172c390e45,test,false
