domain,release_id,source_split,source_id,relative_path,raw_sha256,raw_size_bytes,width,height,group_id,source_url,license_reference,rights_status,use_limitations
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,000df88b-87aa-421d-8b9b-749d047f6f52,diffusiondb-2m/selected-20260926/part-000268/000df88b-87aa-421d-8b9b-749d047f6f52.png,0e0e46e0a571e1995ee24022b90f7bc153c8d0556a1f181da75d2fd4bb5d2806,433060,512,512,raw-0e0e46e0a571e1995ee24022b90f7bc153c8d0556a1f181da75d2fd4bb5d2806,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-000268.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,543cc2f8-6a8b-48d0-a410-b6c47fcbf969,diffusiondb-2m/selected-20260926/part-001467/543cc2f8-6a8b-48d0-a410-b6c47fcbf969.png,0943a85db5509862a9d6a14e730d1593ffb362968a1d9ddcabf5e844fd55e699,438398,512,512,raw-0943a85db5509862a9d6a14e730d1593ffb362968a1d9ddcabf5e844fd55e699,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,54f82231-d54b-4988-aa8d-76b9f70180d3,diffusiondb-2m/selected-20260926/part-001467/54f82231-d54b-4988-aa8d-76b9f70180d3.png,1e2fdc921aa75f9fa23b3d997ff5f37cc05b2db7627fcec05e14478298aa0812,453797,512,512,raw-1e2fdc921aa75f9fa23b3d997ff5f37cc05b2db7627fcec05e14478298aa0812,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,55c8748a-afba-47f0-b5e6-0dfd87d07683,diffusiondb-2m/selected-20260926/part-001467/55c8748a-afba-47f0-b5e6-0dfd87d07683.png,05d98aef605bd893c13c8ea6a3c63885395749abaa103f9efacfc26d167c8240,419952,512,512,raw-05d98aef605bd893c13c8ea6a3c63885395749abaa103f9efacfc26d167c8240,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,57272705-6066-4d05-a1ad-85d2b0036081,diffusiondb-2m/selected-20260926/part-001467/57272705-6066-4d05-a1ad-85d2b0036081.png,eee141c1c7431739cbcde74b3609b6156499af56f6be6a8d6f9eafd94e148a69,387252,512,512,raw-eee141c1c7431739cbcde74b3609b6156499af56f6be6a8d6f9eafd94e148a69,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,573fe870-4555-4913-bc47-43604c6cb715,diffusiondb-2m/selected-20260926/part-001467/573fe870-4555-4913-bc47-43604c6cb715.png,b2a87773ce012d512cd368fde4d51ac6a21961a558d52ea4500bec9a80ce39fe,693203,768,512,raw-b2a87773ce012d512cd368fde4d51ac6a21961a558d52ea4500bec9a80ce39fe,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,57b3b72d-f2fb-4794-aa94-66cf92a59c26,diffusiondb-2m/selected-20260926/part-001467/57b3b72d-f2fb-4794-aa94-66cf92a59c26.png,0102b9457d934f6b44a4969ae5f084a31cdd64556968084ad8e71ff52512a030,360279,512,512,raw-0102b9457d934f6b44a4969ae5f084a31cdd64556968084ad8e71ff52512a030,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,58cc3d9e-3ff3-4677-a497-8d277314d724,diffusiondb-2m/selected-20260926/part-001467/58cc3d9e-3ff3-4677-a497-8d277314d724.png,51adf49c895d3a81beb985d867dc77d0cdb457d231bf8d2bef689697d1184bbe,669626,512,704,raw-51adf49c895d3a81beb985d867dc77d0cdb457d231bf8d2bef689697d1184bbe,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,59f65efb-70bd-4019-9dbb-f5c939a627fa,diffusiondb-2m/selected-20260926/part-001467/59f65efb-70bd-4019-9dbb-f5c939a627fa.png,a5f25285405d229ab072aa9eefcac0b0de94f57fa1906e276d412e3bc9482af9,407196,512,640,raw-a5f25285405d229ab072aa9eefcac0b0de94f57fa1906e276d412e3bc9482af9,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,5c767bd9-d85a-42b6-9072-57537d281641,diffusiondb-2m/selected-20260926/part-001467/5c767bd9-d85a-42b6-9072-57537d281641.png,f60b564e67741e259b0d3c2e2b2c5e63d84bb440f79a6f9460c648610d5ccb46,2859162,1280,768,raw-f60b564e67741e259b0d3c2e2b2c5e63d84bb440f79a6f9460c648610d5ccb46,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,5c9533b8-8fab-48b3-afd6-4201cacf08c6,diffusiondb-2m/selected-20260926/part-001467/5c9533b8-8fab-48b3-afd6-4201cacf08c6.png,67957c4a7503703c120ee33edae397e8b64456ccf9eb988f0c31b7ab1fa71d2c,786115,512,640,raw-67957c4a7503703c120ee33edae397e8b64456ccf9eb988f0c31b7ab1fa71d2c,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,5fe9ea63-7889-4522-9775-9268e49cb608,diffusiondb-2m/selected-20260926/part-001467/5fe9ea63-7889-4522-9775-9268e49cb608.png,80fd568168b5c764e85fdb66fde46934d5c4667e5eb180a4326fba92b4b62ba3,799535,512,704,raw-80fd568168b5c764e85fdb66fde46934d5c4667e5eb180a4326fba92b4b62ba3,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6258498d-8d87-4086-a249-b1a8b80d52e5,diffusiondb-2m/selected-20260926/part-001467/6258498d-8d87-4086-a249-b1a8b80d52e5.png,3ecba09a00df487718ab59f8f305937026aed81121215c441a3b215bb504e730,783929,512,896,raw-3ecba09a00df487718ab59f8f305937026aed81121215c441a3b215bb504e730,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6275e696-e3fb-4263-9516-b1b42a3b7993,diffusiondb-2m/selected-20260926/part-001467/6275e696-e3fb-4263-9516-b1b42a3b7993.png,30a77fc276ebd44651018bda4881f79a033018f4b3717f0545739bc5a5a109a8,496054,512,512,raw-30a77fc276ebd44651018bda4881f79a033018f4b3717f0545739bc5a5a109a8,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6333e3ce-5011-4d75-ba74-03e11520a525,diffusiondb-2m/selected-20260926/part-001467/6333e3ce-5011-4d75-ba74-03e11520a525.png,043b8e2ecbb43d9f6a3240d04669a80967c5631d0d7185813b2bc2511c454eb5,366060,512,512,raw-043b8e2ecbb43d9f6a3240d04669a80967c5631d0d7185813b2bc2511c454eb5,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,640f69b2-f72d-4581-ae0b-68c342ed7f57,diffusiondb-2m/selected-20260926/part-001467/640f69b2-f72d-4581-ae0b-68c342ed7f57.png,f7ee28faeca4e9e819eef479287b2f0cf05968fe1ac0f89baacc93824cc929b4,399452,512,512,raw-f7ee28faeca4e9e819eef479287b2f0cf05968fe1ac0f89baacc93824cc929b4,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6450455b-3ba8-47e3-9cca-ee4e07de1aca,diffusiondb-2m/selected-20260926/part-001467/6450455b-3ba8-47e3-9cca-ee4e07de1aca.png,fc682aad66492456cc7eac6e5bf1983d92a0aedd646e702d591f778e99a0e7eb,535135,512,512,raw-fc682aad66492456cc7eac6e5bf1983d92a0aedd646e702d591f778e99a0e7eb,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6536848c-9dd2-4516-8992-03eaae45ff8d,diffusiondb-2m/selected-20260926/part-001467/6536848c-9dd2-4516-8992-03eaae45ff8d.png,783b86ece2161eaa325cc2041edb13a7e5052b67531d17b73e1140e0abe3eac7,713722,512,896,raw-783b86ece2161eaa325cc2041edb13a7e5052b67531d17b73e1140e0abe3eac7,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,66fb4dfc-46b9-49c0-9f81-beaf85e8a4c6,diffusiondb-2m/selected-20260926/part-001467/66fb4dfc-46b9-49c0-9f81-beaf85e8a4c6.png,31e6145ec9875467e413a642a98065fc2ffb8853f1dae52821574847ff9ed614,670773,576,512,raw-31e6145ec9875467e413a642a98065fc2ffb8853f1dae52821574847ff9ed614,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,673420e4-9753-41c9-9b9a-cfed8d0bdcd2,diffusiondb-2m/selected-20260926/part-001467/673420e4-9753-41c9-9b9a-cfed8d0bdcd2.png,76dd9a3b5255a8dcb068c3853b90f55b78bfd35c50217d41e73b22f3b1271ac2,480628,512,512,raw-76dd9a3b5255a8dcb068c3853b90f55b78bfd35c50217d41e73b22f3b1271ac2,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,683fd6a7-edb4-4d6c-aadb-6dead438ee1a,diffusiondb-2m/selected-20260926/part-001467/683fd6a7-edb4-4d6c-aadb-6dead438ee1a.png,4a0ae2146a8f0c193e272ea40c330d1d058b0edd5cdd40011103b6419f1f6150,633575,512,704,raw-4a0ae2146a8f0c193e272ea40c330d1d058b0edd5cdd40011103b6419f1f6150,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6922b874-18fa-415c-8e7a-8339e84bfa59,diffusiondb-2m/selected-20260926/part-001467/6922b874-18fa-415c-8e7a-8339e84bfa59.png,04775e5bebd73c4d5897d26b646f67ea365979083ff720d1b563a82aa42a24c1,487917,512,512,raw-04775e5bebd73c4d5897d26b646f67ea365979083ff720d1b563a82aa42a24c1,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,693e93b5-aaff-4aa5-a14f-8bb5f92e7004,diffusiondb-2m/selected-20260926/part-001467/693e93b5-aaff-4aa5-a14f-8bb5f92e7004.png,c1970844442d6d0acebe9fa325a6bee95d5a6d1615460c1e9db5460ed7bfd7b3,336747,512,512,raw-c1970844442d6d0acebe9fa325a6bee95d5a6d1615460c1e9db5460ed7bfd7b3,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,69c8642c-bd64-42b0-aa91-3e391a0117c3,diffusiondb-2m/selected-20260926/part-001467/69c8642c-bd64-42b0-aa91-3e391a0117c3.png,f5472348ccb4ef2169c331895f0d285ec3376539b62bfaec9a1164afc3819081,378354,512,512,raw-f5472348ccb4ef2169c331895f0d285ec3376539b62bfaec9a1164afc3819081,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6a13e6ea-de51-449f-829d-d62a4b72b51b,diffusiondb-2m/selected-20260926/part-001467/6a13e6ea-de51-449f-829d-d62a4b72b51b.png,3e04cb28d6a6515677dab7aecd8f242768ce8c26b482cc822198a151841e628d,453062,512,512,raw-3e04cb28d6a6515677dab7aecd8f242768ce8c26b482cc822198a151841e628d,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6a291d4c-55ed-469f-a3db-d6b1da095b91,diffusiondb-2m/selected-20260926/part-001467/6a291d4c-55ed-469f-a3db-d6b1da095b91.png,fe2652aefb87f5bfa145535e8c1ad3ab939d02f235dc95d6a7fdaacaf0d0c695,533364,512,768,raw-fe2652aefb87f5bfa145535e8c1ad3ab939d02f235dc95d6a7fdaacaf0d0c695,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6babac9e-f35d-4ada-9b80-f0a8654ac5ed,diffusiondb-2m/selected-20260926/part-001467/6babac9e-f35d-4ada-9b80-f0a8654ac5ed.png,7e6de2c6bf136c6b813c058477a7826bd14cba5b8cfabc52528e7b69c55783d2,764104,768,512,raw-7e6de2c6bf136c6b813c058477a7826bd14cba5b8cfabc52528e7b69c55783d2,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6c176f58-68c5-4586-87b6-bfe4d3bace28,diffusiondb-2m/selected-20260926/part-001467/6c176f58-68c5-4586-87b6-bfe4d3bace28.png,cc18e0c5125f60a99d0ff688cb65f0702c0030402820d19f3f9f1dd90a68870f,431547,512,512,raw-cc18e0c5125f60a99d0ff688cb65f0702c0030402820d19f3f9f1dd90a68870f,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6f70d3b0-2a26-4687-9477-d28abb13a910,diffusiondb-2m/selected-20260926/part-001467/6f70d3b0-2a26-4687-9477-d28abb13a910.png,3960c57152683effd55df0c50fdabeed68ea6b2003eb1e49cec263cd2a8bf69b,500273,512,512,raw-3960c57152683effd55df0c50fdabeed68ea6b2003eb1e49cec263cd2a8bf69b,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001467,6f9e0db1-efc3-4269-92d9-a88dfcbf6dfd,diffusiondb-2m/selected-20260926/part-001467/6f9e0db1-efc3-4269-92d9-a88dfcbf6dfd.png,e815dea14837879bdf996eb179d986de61da288c258c076605f48bbe48d6250a,568021,512,512,raw-e815dea14837879bdf996eb179d986de61da288c258c076605f48bbe48d6250a,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001467.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
